1k       0.0
1buoh    0.0
1buoh1k  -15.21318273205543
2buoh1k  -25.012897083128337
3buoh1k  -31.496258079074323
4buoh1k  -34.29429395595798
5buoh1k  -40.53669380006613
6buoh1k  -42.167574097111356
7buoh1k  -46.72701089509064
8buoh1k  -50.00508656707825
