1w       0.0
1li      0.0
1li1w    -36.24617341265002
1li2w    -62.49471802810058
1li3w    -78.10908225308958
1li4w    -86.9931442264915
1li5w    -88.88942064231014
1li6w    -90.18242194896084
1li7w    -90.7636842528882
1li8w    -90.0001
1li9w    -92.29085712908272
1li10w   -93.77475739839429
1li11w   -94.09177818901662
1li12w   -95.87507268969057
1li13w   -95.8910112658923
1li14w   -96.31524094406632
1li15w   -96.98339986344217
1li16w   -97.36900673196942
1li17w   -98.97694551929453
1li18w   -98.0596616338953
1li19w   -98.70567597239278
1li20w   -100.07375173796027
1li21w   -99.39193207827338
1li22w   -99.74803375574993
1li23w   -99.13909229449928
1li24w   -100.47054070995364
1li25w   -102.29833144834265
1li26w   -103.23463494969474
1li27w   -102.07201621639251
1li28w   -103.13373874231183
1li29w   -103.21380812510324
1li30w   -104.53446976401028
1li31w   -105.8861551512091
1li32w   -107.42883990156406
1li33w   -108.56143889135274
1li34w   -107.81686265663302
1li35w   -109.35629694144882
1li36w   -109.53238683332165
1li37w   -110.44210930756526
1li38w   -111.18935243002488
1li39w   -112.17148875046405
1li40w   -113.40826578831184
1li50w   -122.08436071744654
1li60w   -132.05473705937038
1li70w   -143.96603038051398
1li80w   -157.31346471770667
1li90w   -168.8465306055732
1li100w  -179.12796018458903
1li110w  -196.83096187002957
1li120w  -212.5732300315285
1li130w  -223.64253355225082
1li140w  -234.7522043409408
1li150w  -255.44593552453443
