1li        0.0
1buoh      0.0
1buoh1li   -54.25640684194062
2buoh1li   -80.19119995738859
3buoh1li   -90.66874304899014
4buoh1li   -95.68743674262717
5buoh1li   -97.49494658406823
6buoh1li   -98.26174897505464
7buoh1li   -97.41182126165862
8buoh1li   -97.22102269949303
9buoh1li   -93.76149826000531
10buoh1li  -94.22885621935623
11buoh1li  -91.09621064265869
12buoh1li  -91.50595755160523
13buoh1li  -80.75332341981905
14buoh1li  -76.77937202092929
15buoh1li  -74.28218618222948
16buoh1li  -72.01611597351351
17buoh1li  -65.62782795705337
18buoh1li  -63.38223944620316
19buoh1li  -60.72875516027764
20buoh1li  -52.70260901345958
21buoh1li  -52.453546797753944
22buoh1li  -39.314995659267
23buoh1li  -40.4211893228194
24buoh1li  -35.67133673948322
25buoh1li  -34.44147478467406
26buoh1li  -28.344561511227795
27buoh1li  -27.48290576673665
28buoh1li  -23.00630563973303
29buoh1li  -18.04940216654998
30buoh1li  -14.464464977542804
31buoh1li  -9.045361619543684
32buoh1li  1.3801614733683607
33buoh1li  -0.7673859688066216
34buoh1li  5.333436648376818
35buoh1li  8.521453089794676
36buoh1li  -1.3055325416344488
37buoh1li  8.160224712818462
38buoh1li  19.322160226424757
39buoh1li  17.80032112573187
40buoh1li  19.703223973178837
