1f        0.0
1buoh     0.0
1buoh1f   -30.444111248841637
2buoh1f   -41.723615724502
3buoh1f   -48.292442629102425
4buoh1f   -49.95698846204641
5buoh1f   -52.545632862983894
6buoh1f   -51.93081169861716
7buoh1f   -50.19779901332686
8buoh1f   -46.545028749965695
9buoh1f   -45.51870366827234
10buoh1f  -41.15177224059471
11buoh1f  -37.84032595906638
12buoh1f  -37.20646635368348
13buoh1f  -29.064897305051545
14buoh1f  -29.93699469939338
15buoh1f  -26.357792887759842
16buoh1f  -17.263755860516085
17buoh1f  -16.054770930535142
18buoh1f  -8.132809106794866
19buoh1f  -8.758253896910446
20buoh1f  -4.258593034708156
21buoh1f  4.85376708013473
22buoh1f  11.84480937831222
23buoh1f  5.341518886988069
24buoh1f  14.05806893455565
25buoh1f  24.544503743662517
26buoh1f  27.85208460672993
27buoh1f  29.54881506857464
28buoh1f  35.989901187440864
29buoh1f  37.01851665515687
30buoh1f  40.51081557626139
32buoh1f  48.09657384270804
33buoh1f  46.76004892793253
34buoh1f  59.63386910078816
35buoh1f  66.74387341762895
36buoh1f  62.817110244378
37buoh1f  67.71388010507917
38buoh1f  72.36914288632806
39buoh1f  79.57034848923331
40buoh1f  83.23548056163827
