1f      0.0
1w      0.0
1f1w    -21.625027211089673
1f2w    -34.142846106949946
1f3w    -41.75493439922866
1f4w    -47.68382746939824
1f5w    -51.39942960814733
1f6w    -55.20367909570632
1f7w    -58.44225345386076
1f8w    -61.24367784705828
1f9w    -63.07726671317869
1f10w   -65.15398789166647
1f11w   -66.74308903893689
1f12w   -69.68757784110494
1f13w   -69.37914756654209
1f14w   -70.60947387356282
1f15w   -71.75940449620975
1f16w   -72.8315561220079
1f17w   -73.58312901515455
1f18w   -73.52550541467645
1f19w   -73.87700749514624
1f20w   -74.73630382832198
1f21w   -72.10658935605898
1f22w   -72.66011602738581
1f23w   -74.30997829012631
1f24w   -73.76561943763227
1f25w   -74.148327242292
1f26w   -77.95116484811297
1f27w   -77.31519055759418
1f28w   -74.82124890944397
1f29w   -76.47522131683945
1f30w   -76.62563378593768
1f31w   -78.1428293644276
1f32w   -77.98168031898967
1f33w   -78.70075483177789
1f34w   -81.73635706954519
1f35w   -81.85700079634262
1f36w   -81.81261750911654
1f37w   -83.148464720638
1f38w   -82.81620188208763
1f39w   -84.8608890324831
1f40w   -85.62425270696986
1f50w   -93.15290820039809
1f60w   -101.83568603650201
1f70w   -114.25990030981484
1f80w   -120.79220653983066
1f90w   -135.2477484246483
1f100w  -150.94247068383265
1f110w  -161.60370900371345
1f120w  -177.55605261953315
1f130w  -186.54858476144727
1f140w  -200.39126329129795
1f150w  -224.3463785671629
